Assay Name	descriptors_name	label	CT-Tot	TP	FP	FN	TN	BA	OR	P-Val	Inv OR	Inv P-val
AEID:104_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-651	ring:hetero_[6]_N_piperazine	29	4	25	66	3412	0.52493453	8.271514893	0.002372236	0.120896831	0.999775469
AEID:104_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-652	ring:hetero_[6]_N_piperidine	61	6	55	64	3382	0.534855962	5.764772892	0.001190093	0.173467383	0.999827504
AEID:104_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-656	ring:hetero_[6]_N_pyridine_generic	246	15	231	55	3206	0.573537946	3.785124063	6.98594E-05	0.264192134	0.999983132
AEID:104_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-657	ring:hetero_[6]_N_pyrimidine	55	4	51	66	3386	0.521152139	4.023766994	0.023107667	0.248523325	0.995599151
AEID:104_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-678	ring:hetero_[6]_Z_1_4-	85	5	80	65	3357	0.524076223	3.227884531	0.026210852	0.309800416	0.993562222
AEID:104_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-701	ring:hetero_[7]_generic_1_4-Z	12	3	9	67	3428	0.520119309	17.05472565	0.001472839	0.058634773	0.999936104
AEID:104_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-704	ring:hetero_[7]_N_diazepine_(1_4-)	7	3	4	67	3433	0.520846665	38.42910385	0.000251782	0.026021944	0.999995112
AEID:104_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-93	bond:CN_amine_alicyclic_generic	127	7	120	63	3317	0.532542944	3.071296215	0.012447069	0.325595409	0.99661237
AEID:105_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-153	bond:CX_halide_alkyl-X_aromatic_alkane	15	3	12	34	3458	0.538811445	25.4264698	0.000450961	0.039329093	0.999986827
AEID:105_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-154	bond:CX_halide_alkyl-X_aromatic_generic	15	3	12	34	3458	0.538811445	25.4264698	0.000450961	0.039329093	0.999986827
AEID:105_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-155	bond:CX_halide_alkyl-X_benzyl_alkane	64	3	61	34	3409	0.531750917	4.931051254	0.028977841	0.202796519	0.995758593
AEID:105_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-163	bond:CX_halide_alkyl-X_ethyl_generic	82	4	78	33	3392	0.542814851	5.271173477	0.01019957	0.189711079	0.998502672
AEID:105_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-164	bond:CX_halide_alkyl-X_generic	291	8	283	29	3187	0.567330003	3.106616259	0.009364738	0.321893632	0.997442722
AEID:105_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-165	bond:CX_halide_alkyl-X_primary	82	4	78	33	3392	0.542814851	5.271173477	0.01019957	0.189711079	0.998502672
AEID:105_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-435	chain:alkaneCyclic_pentyl_C5	117	4	113	33	3357	0.537771642	3.6009655	0.033275966	0.277703315	0.992963552
AEID:105_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-474	chain:aromaticAlkane_Ar-C-Ar	121	4	117	33	3353	0.537195265	3.473711491	0.037011016	0.287876517	0.991902709
AEID:105_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-479	chain:aromaticAlkane_Ph-C1-Ph	111	4	107	33	3363	0.538636208	3.809685707	0.02811194	0.262488842	0.994365096
AEID:105_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-605	ring:hetero_[3]_Z_generic	37	3	34	34	3436	0.535641432	8.916954994	0.006564423	0.112145908	0.999459684
AEID:106_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-108	bond:CN_amine_ter-N_aromatic	90	4	86	44	3373	0.529235303	3.565539122	0.033430934	0.280462503	0.992857754
AEID:106_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-109	bond:CN_amine_ter-N_aromatic_aliphatic	83	4	79	44	3380	0.530247152	3.889528275	0.025767295	0.257100582	0.994931996
AEID:106_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-153	bond:CX_halide_alkyl-X_aromatic_alkane	15	3	12	45	3447	0.529515386	19.14999962	0.00097578	0.05221932	0.999962211
AEID:106_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-154	bond:CX_halide_alkyl-X_aromatic_generic	15	3	12	45	3447	0.529515386	19.14999962	0.00097578	0.05221932	0.999962211
AEID:106_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-160	bond:CX_halide_alkyl-X_dihalo_(1_2-)	60	3	57	45	3402	0.523010612	3.978947401	0.047801699	0.251322746	0.991405725
AEID:106_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-161	bond:CX_halide_alkyl-X_dihalo_(1_3)	51	3	48	45	3411	0.524311602	4.737500191	0.031669524	0.211081788	0.995181501
AEID:106_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-163	bond:CX_halide_alkyl-X_ethyl_generic	82	4	78	44	3381	0.530391753	3.940559387	0.024769738	0.253771067	0.995188415
AEID:106_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-164	bond:CX_halide_alkyl-X_generic	291	10	281	38	3178	0.563547969	2.97621274	0.005048518	0.335997492	0.998522282
AEID:106_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-165	bond:CX_halide_alkyl-X_primary	82	4	78	44	3381	0.530391753	3.940559387	0.024769738	0.253771067	0.995188415
AEID:106_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-171	bond:CX_halide_alkyl-X_trihalo_(1_2_3-)	41	3	38	45	3421	0.525757074	6.001754284	0.017824374	0.166617945	0.997841775
AEID:106_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-189	bond:CX_halide_aromatic-X_halo_phenol_para	93	4	89	44	3370	0.52880168	3.44228816	0.037084669	0.290504456	0.991808712
AEID:106_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-474	chain:aromaticAlkane_Ar-C-Ar	121	6	115	42	3344	0.545876682	4.154037476	0.005580782	0.24072966	0.998889208
AEID:106_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-479	chain:aromaticAlkane_Ph-C1-Ph	111	6	105	42	3354	0.547322214	4.563265324	0.003645751	0.219141319	0.999337196
AEID:106_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-82	bond:CC(=O)C_ketone_alkene_cyclic_2-en-1-one	53	3	50	45	3409	0.52402246	4.545333385	0.034957517	0.22000587	0.99446559
AEID:107_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-103	bond:CN_amine_sec-NH_alkyl	106	9	97	99	3302	0.527397752	3.094657898	0.004833853	0.323137492	0.998648763
AEID:107_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-107	bond:CN_amine_ter-N_aliphatic	240	22	218	86	3181	0.569783568	3.732771397	2.20255E-06	0.267897457	0.999999464
AEID:107_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-109	bond:CN_amine_ter-N_aromatic_aliphatic	83	7	76	101	3323	0.521227658	3.030354261	0.013092598	0.32999441	0.996389985
AEID:107_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-110	bond:CN_amine_ter-N_generic	241	22	219	86	3180	0.569636524	3.71455884	2.36381E-06	0.269210964	0.999999404
AEID:107_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-122	bond:COH_alcohol_allyl	30	4	26	104	3373	0.514693856	4.989645004	0.012576372	0.20041506	0.998054802
AEID:107_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-152	bond:CX_halide_alkyl-F_trifluoro_(1_1_1-)	104	9	95	99	3304	0.52769196	3.161722422	0.004256809	0.316283286	0.998834193
AEID:107_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-155	bond:CX_halide_alkyl-X_benzyl_alkane	64	6	58	102	3341	0.519245863	3.388438225	0.013052677	0.295121223	0.996840417
AEID:107_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-185	bond:CX_halide_aromatic-X_generic	507	42	465	66	2934	0.626041949	4.015249252	1.80611E-10	0.249050543	1
AEID:107_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-187	bond:CX_halide_aromatic-X_halo_phenol_meta	34	4	30	104	3369	0.514105439	4.319230556	0.019376086	0.231522709	0.996555805
AEID:107_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-302	bond:X[any]_halide	876	56	820	52	2579	0.638635576	3.387054443	1.0131E-09	0.295241803	1
AEID:107_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-303	bond:X[any_!C]_halide_inorganic	82	7	75	101	3324	0.521374762	3.071683168	0.012292862	0.325554401	0.996653795
AEID:107_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-34	bond:C(=O)N_carboxamide_(NH2)	28	3	25	105	3374	0.510211349	3.855999947	0.053254303	0.259336114	0.990151167
AEID:107_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-36	bond:C(=O)N_carboxamide_(NR2)	131	15	116	93	3283	0.552380621	4.564794064	7.82223E-06	0.219067931	0.99999845
AEID:107_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-443	chain:alkaneLinear_decyl_C10	112	10	102	98	3297	0.531291902	3.29831934	0.002056829	0.303184718	0.999452472
AEID:107_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-444	chain:alkaneLinear_dodedyl_C12	78	9	69	99	3330	0.531516612	4.38735199	0.000550625	0.227927923	0.999890089
AEID:107_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-445	chain:alkaneLinear_tetradecyl_C14	34	7	27	101	3372	0.528435647	8.655665398	5.85323E-05	0.115531266	0.999994159
AEID:107_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-474	chain:aromaticAlkane_Ar-C-Ar	121	14	107	94	3292	0.549074888	4.582222939	1.4327E-05	0.218234688	0.999997139
AEID:107_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-479	chain:aromaticAlkane_Ph-C1-Ph	111	13	98	95	3301	0.545769155	4.609344959	2.60917E-05	0.21695058	0.999994874
AEID:107_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-487	chain:aromaticAlkane_Ph-C1_cyclic	271	22	249	86	3150	0.565223455	3.236200571	1.64371E-05	0.309004337	0.999995232
AEID:107_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-488	chain:aromaticAlkene_Ph-C2_acyclic_generic	83	8	75	100	3324	0.526004374	3.545599937	0.003610007	0.282039702	0.999127209
AEID:107_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-517	group:aminoAcid_aminoAcid_generic	57	5	52	103	3347	0.515498817	3.124533176	0.029675145	0.320047796	0.992486298
AEID:107_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-555	group:ligand_path_4_bidentate_aminoethanol	106	13	93	95	3306	0.546504676	4.864516258	1.57317E-05	0.205570295	0.999997079
AEID:107_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-610	ring:hetero_[5]_N_imidazole	50	9	41	99	3358	0.535635471	7.445676327	1.55524E-05	0.134306133	0.999998152
AEID:107_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-611	ring:hetero_[5]_N_pyrazole	20	3	17	105	3382	0.511388183	5.684033394	0.022110522	0.175931394	0.997184277
AEID:107_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-612	ring:hetero_[5]_N_pyrrole	32	5	27	103	3372	0.519176364	6.062567234	0.002617481	0.164946616	0.999649882
AEID:107_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-613	ring:hetero_[5]_N_pyrrole_generic	93	9	84	99	3315	0.529310107	3.58766222	0.001975674	0.278733045	0.999520779
AEID:107_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-617	ring:hetero_[5]_N_triazole_(1_2_4-)	36	7	29	101	3370	0.528141439	8.053943634	8.63205E-05	0.124162778	0.999990761
AEID:107_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-618	ring:hetero_[5]_N_triazole_(1_3_4-)	42	7	35	101	3364	0.527258813	6.661386013	0.000239517	0.150118902	0.999969184
AEID:107_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-628	ring:hetero_[5]_S_thiophene	19	4	15	104	3384	0.516312003	8.676922798	0.002306686	0.115248226	0.999792039
AEID:107_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-631	ring:hetero_[5]_Z_1_2_4_1_3_4-Z	56	7	49	101	3350	0.525199413	4.738330841	0.001443847	0.211044773	0.999740958
AEID:107_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-633	ring:hetero_[5]_Z_1_3-Z	182	17	165	91	3234	0.554431856	3.661538363	2.92289E-05	0.273109257	0.999992609
AEID:107_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-651	ring:hetero_[6]_N_piperazine	29	4	25	104	3374	0.514840961	5.190769196	0.011158885	0.192649677	0.998338759
AEID:107_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-652	ring:hetero_[6]_N_piperidine	61	14	47	94	3352	0.557901025	10.62200069	1.99215E-09	0.094144218	1
AEID:107_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-656	ring:hetero_[6]_N_pyridine_generic	246	19	227	89	3172	0.554570794	2.983121395	0.000134981	0.335219353	0.999958158
AEID:107_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-657	ring:hetero_[6]_N_pyrimidine	55	5	50	103	3349	0.515793025	3.251456261	0.025870495	0.307554483	0.993691981
AEID:107_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-669	ring:hetero_[6]_Z_1-	339	25	314	83	3085	0.569550693	2.959289312	2.12177E-05	0.337918967	0.999993265
AEID:107_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-701	ring:hetero_[7]_generic_1_4-Z	12	3	9	105	3390	0.512564957	10.76190472	0.005101893	0.092920355	0.999651968
AEID:107_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-93	bond:CN_amine_alicyclic_generic	127	16	111	92	3288	0.557745755	5.151586533	1.03024E-06	0.194114968	0.999999821
AEID:107_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-94	bond:CN_amine_aliphatic_generic	356	36	320	72	3079	0.619593978	4.810937405	2.09623E-11	0.207859695	1
AEID:109_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-104	bond:CN_amine_sec-NH_aromatic	89	3	86	17	3401	0.562668502	6.978796005	0.013178352	0.14329119	0.998624086
AEID:109_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-106	bond:CN_amine_sec-NH_generic	144	4	140	16	3347	0.579925418	5.97678566	0.007902349	0.167314008	0.998975694
AEID:109_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-107	bond:CN_amine_ter-N_aliphatic	240	6	234	14	3253	0.616446793	5.957875252	0.00165363	0.16784507	0.999769151
AEID:109_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-108	bond:CN_amine_ter-N_aromatic	90	4	86	16	3401	0.587668478	9.886628151	0.001434637	0.10114672	0.999886155
AEID:109_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-109	bond:CN_amine_ter-N_aromatic_aliphatic	83	4	79	16	3408	0.588672221	10.78481007	0.001058701	0.092723005	0.999922872
AEID:109_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-110	bond:CN_amine_ter-N_generic	241	6	235	14	3252	0.616303384	5.930698872	0.0016898	0.168614179	0.999763012
AEID:109_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-456	chain:alkeneCyclic_ethene_C_(connect_noZ)	178	4	174	16	3313	0.575050175	4.760057449	0.016400734	0.210081503	0.997353494
AEID:109_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-457	chain:alkeneCyclic_ethene_generic	292	5	287	15	3200	0.583847165	3.716608524	0.021126628	0.269062489	0.995498896
AEID:109_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-466	chain:alkeneLinear_mono-ene_ethylene	129	3	126	17	3361	0.556932867	4.70728302	0.035074163	0.21243678	0.994647026
AEID:109_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-474	chain:aromaticAlkane_Ar-C-Ar	121	4	117	16	3370	0.583223403	7.200854778	0.004254485	0.1388724	0.999539733
AEID:109_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-477	chain:aromaticAlkane_Ph-C1_acyclic_generic	1098	12	1086	8	2401	0.644278765	3.316298246	0.007369929	0.30154103	0.998072565
AEID:109_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-479	chain:aromaticAlkane_Ph-C1-Ph	111	4	107	16	3380	0.584657311	7.897196293	0.003112045	0.126627222	0.999692321
AEID:109_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-488	chain:aromaticAlkene_Ph-C2_acyclic_generic	83	6	77	14	3410	0.638958991	18.97959137	4.35734E-06	0.05268817	0.999999821
AEID:109_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-489	chain:aromaticAlkene_Ph-C2_styrene	41	3	38	17	3449	0.56955117	16.01702881	0.001473127	0.062433556	0.999931931
AEID:109_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-490	chain:aromaticAlkene_Ph-C2	69	3	66	17	3421	0.565536261	9.147058487	0.006538736	0.109324761	0.999475598
AEID:109_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-58	bond:C=N_imine_C(connect_H_gt_0)	23	4	19	16	3468	0.597275615	45.63158035	6.36011E-06	0.021914648	0.999999881
AEID:109_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-59	bond:C=N_imine_N(connect_noZ)	21	4	17	16	3470	0.597562373	51.02941132	4.33036E-06	0.019596541	0.99999994
AEID:109_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-94	bond:CN_amine_aliphatic_generic	356	6	350	14	3137	0.599813581	3.841224432	0.011833513	0.260333657	0.997483253
AEID:109_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-98	bond:CN_amine_aromatic_generic	364	6	358	14	3129	0.598666489	3.745810032	0.01314545	0.266964942	0.997136891
AEID:1108_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-101	bond:CN_amine_pri-NH2_aromatic	440	15	425	66	6696	0.562751293	3.580748558	9.44233E-05	0.279271215	0.99997586
AEID:1108_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-17	bond:C(~Z)~C~Q_a-halocarbonyl	106	5	101	76	7020	0.523772478	4.572694302	0.006640765	0.218689457	0.998828948
AEID:1108_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-196	bond:N(=O)_nitro_aromatic	288	14	274	67	6847	0.567180872	5.221592903	3.1757E-06	0.191512451	0.999999464
AEID:1108_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-197	bond:N(=O)_nitro_C	315	14	301	67	6820	0.565285087	4.73446703	8.99198E-06	0.211217016	0.999998271
AEID:1108_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-206	bond:N=N_azo_aromatic	43	3	40	78	7081	0.515709937	6.808653831	0.012242923	0.146871909	0.99868679
AEID:1108_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-208	bond:N=N_azo_generic	49	3	46	78	7075	0.515288651	5.915551662	0.017421138	0.16904594	0.997857571
AEID:1108_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-465	chain:alkeneLinear_mono-ene_ehtylene_terminal	195	7	188	74	6933	0.530009508	3.488427162	0.006137703	0.286662132	0.998517752
AEID:1108_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-587	ring:aromatic_biphenyl	98	5	93	76	7028	0.524334192	4.971703529	0.00477082	0.201138303	0.999224067
AEID:1108_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-6	atom:element_metal_transistion_metal	73	6	67	75	7054	0.532332659	8.422686577	0.000156806	0.118726961	0.999984324
AEID:1108_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-625	ring:hetero_[5]_O_furan	82	4	78	77	7043	0.519214571	4.690642834	0.013381417	0.213190407	0.997796237
AEID:1108_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-626	ring:hetero_[5]_O_furan_a-nitro	13	4	9	77	7112	0.524059415	41.05050659	9.83086E-06	0.024360236	0.999999821
AEID:1108_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-631	ring:hetero_[5]_Z_1_2_4_1_3_4-Z	88	4	84	77	7037	0.518793285	4.351886272	0.016963502	0.229785413	0.996997297
AEID:1108_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-91	bond:CC(=O)C_quinone_1_4-benzo	50	3	47	78	7074	0.515218437	5.788870811	0.01838574	0.172745258	0.997690916
AEID:1109_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-141	bond:CX_halide_alkenyl-X_dihalo_(1_2-)	31	5	26	387	6784	0.50446862	3.371099234	0.024548227	0.296639144	0.994229198
AEID:1109_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-17	bond:C(~Z)~C~Q_a-halocarbonyl	106	20	86	372	6724	0.519195974	4.203550816	8.19933E-07	0.237894118	0.999999821
AEID:1109_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-173	bond:CX_halide_allyl-X_acyclic	13	4	9	388	6801	0.504441261	7.790378094	0.004171677	0.128363475	0.999583483
AEID:1109_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-174	bond:CX_halide_aromatic-Cl_dichloro_pyridine_(1_2-)	13	3	10	389	6800	0.503092289	5.244215965	0.030432554	0.190686271	0.995828331
AEID:1109_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-176	bond:CX_halide_aromatic-Cl_dichloro_pyridine_(1_4-)	14	3	11	389	6799	0.503018916	4.766767979	0.037207067	0.209785759	0.994407356
AEID:1109_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-295	bond:S=O_sulfoxide	24	6	18	386	6792	0.506331503	5.86528492	0.001456416	0.170494705	0.999793053
AEID:1109_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-30	bond:C(=O)N_carbamate_dithio	23	4	19	388	6791	0.503707051	3.68475318	0.033631455	0.27138859	0.993061483
AEID:1109_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-324	bond:metal_group_III_other_generic	32	8	24	384	6786	0.508441985	5.890625	0.000237485	0.16976127	0.999965012
AEID:1109_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-338	bond:metal_group_III_other_Sn_generic	18	6	12	386	6798	0.506771982	8.805699348	0.000265365	0.113562815	0.999974668
AEID:1109_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-339	bond:metal_group_III_other_Sn_halide	9	4	5	388	6805	0.504734933	14.03092766	0.000875036	0.071271122	0.999951065
AEID:1109_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-340	bond:metal_group_III_other_Sn_organo	17	6	11	386	6799	0.506845415	9.60763073	0.000185344	0.104083933	0.999983788
AEID:1109_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-356	bond:metal_metalloid_B_generic	29	7	22	385	6788	0.507313311	5.609917164	0.000736821	0.178255752	0.999888062
AEID:1109_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-357	bond:metal_metalloid_B_halide	25	6	19	386	6791	0.50625807	5.555767536	0.001829763	0.179993123	0.999725878
AEID:1109_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-405	bond:metal_transition_Pt_generic	4	3	1	389	6809	0.503753126	52.51156998	0.000614387	0.019043423	0.999991357
AEID:1109_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-491	chain:aromaticAlkene_Ph-C3	20	4	16	388	6794	0.50392729	4.377577305	0.020910684	0.228436857	0.996342599
AEID:1109_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-5	atom:element_metal_poor_metal	36	8	28	384	6782	0.508148253	5.046131134	0.000564123	0.198171631	0.999903262
AEID:1109_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-596	ring:fused_PAH_anthracene	21	6	15	386	6795	0.506551743	7.041450977	0.000674727	0.142016187	0.999919832
AEID:1109_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-6	atom:element_metal_transistion_metal	73	11	62	381	6748	0.509478509	3.142324924	0.00181455	0.318235695	0.999488652
AEID:1109_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-600	ring:fused_PAH_phenanthrene	25	7	18	385	6792	0.507606983	6.860606194	0.000274151	0.145759717	0.999965787
AEID:1109_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-625	ring:hetero_[5]_O_furan	82	12	70	380	6740	0.510166645	3.040601492	0.001480348	0.328882307	0.999565542
AEID:1109_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-626	ring:hetero_[5]_O_furan_a-nitro	13	6	7	386	6803	0.507139087	15.10658741	3.09761E-05	0.066196285	0.999998271
AEID:1109_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-644	ring:hetero_[5_6]_N_S_benzothiazole_(1_3-)	29	5	24	387	6786	0.504615426	3.653100729	0.018745093	0.273740053	0.995918632
AEID:1109_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-688	ring:hetero_[6_6]_O_benzodioxin_(1_4-)	12	3	9	389	6801	0.503165722	5.827763557	0.02437235	0.171592414	0.996983767
AEID:1109_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-97	bond:CN_amine_aromatic_benzidine	14	4	10	388	6800	0.504367828	7.010309219	0.005592665	0.142647058	0.999380767
AEID:110_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-477	chain:aromaticAlkane_Ph-C1_acyclic_generic	1098	7	1091	5	2404	0.63558656	3.084876299	0.047970068	0.324162126	0.987589121
AEID:110_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-488	chain:aromaticAlkene_Ph-C2_acyclic_generic	83	3	80	9	3415	0.613555074	14.22916698	0.002410535	0.070278183	0.999875009
AEID:110_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-490	chain:aromaticAlkene_Ph-C2	69	3	66	9	3429	0.615557969	17.31818199	0.001412456	0.057742782	0.99993962
AEID:1110_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-153	bond:CX_halide_alkyl-X_aromatic_alkane	25	5	20	520	6657	0.503264248	3.2004807	0.031742439	0.312453061	0.992184162
AEID:1110_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-154	bond:CX_halide_alkyl-X_aromatic_generic	25	5	20	520	6657	0.503264248	3.2004807	0.031742439	0.312453061	0.992184162
AEID:1110_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-156	bond:CX_halide_alkyl-X_benzyl_generic	19	4	15	521	6662	0.502686262	3.409852743	0.045008738	0.293267787	0.99003768
AEID:1110_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-17	bond:C(~Z)~C~Q_a-halocarbonyl	106	23	83	502	6594	0.515689373	3.639946222	1.57443E-06	0.274729341	0.999999583
AEID:1110_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-20	bond:C(~Z)~C~Q_b-halocarbonyl	7	3	4	522	6673	0.502557635	9.587643623	0.010797093	0.104300916	0.999181986
